"Geschäft";"Geschäfts ID";"Datum und Uhrzeit";"Belegnummer";"Grund";"Buchungstext";"Währung";"Einnahmen";"Ausgaben";"Mehrwertsteuersatz";"Betrag MwSt";"Kassenbestand"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 15:15:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7595";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"206,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 15:40:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7596";"Sonstige Einnahme";"";"EUR";"14,20";"";"0,00";"0,00";"220,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 16:42:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7597";"Sonstige Einnahme";"";"EUR";"11,00";"";"0,00";"0,00";"231,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 16:50:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7598";"Sonstige Einnahme";"";"EUR";"6,50";"";"0,00";"0,00";"238,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 16:59:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7599";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"242,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 17:22:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7600";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"249,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 17:42:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7601";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"260,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-09 19:12:41";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7602";"Transfer von Kasse zur Bank";"";"EUR";"";"-110,70";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 09:31:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7603";"Sonstige Einnahme";"";"EUR";"13,90";"";"0,00";"0,00";"163,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 09:43:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7604";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"168,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 10:01:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7605";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"175,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 10:38:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7606";"Sonstige Einnahme";"";"EUR";"8,55";"";"0,00";"0,00";"183,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 10:39:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7607";"Sonstige Einnahme";"";"EUR";"14,30";"";"0,00";"0,00";"198,15"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 10:48:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7608";"Sonstige Einnahme";"";"EUR";"2,90";"";"0,00";"0,00";"201,05"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 11:01:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7609";"Sonstige Einnahme";"";"EUR";"2,90";"";"0,00";"0,00";"203,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 11:18:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7610";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"207,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:30:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7611";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"215,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:30:32";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7612";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"219,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:34:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7613";"Sonstige Einnahme";"";"EUR";"4,10";"";"0,00";"0,00";"223,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:35:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7614";"Sonstige Einnahme";"";"EUR";"8,40";"";"0,00";"0,00";"231,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:35:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7615";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"239,65"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 12:41:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7616";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"243,55"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 13:06:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7617";"Sonstige Einnahme";"";"EUR";"4,20";"";"0,00";"0,00";"247,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 13:14:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7618";"Sonstige Einnahme";"";"EUR";"5,10";"";"0,00";"0,00";"252,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 13:55:38";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7619";"Sonstige Einnahme";"";"EUR";"12,40";"";"0,00";"0,00";"265,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 14:03:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7620";"Sonstige Einnahme";"";"EUR";"7,50";"";"0,00";"0,00";"272,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 14:24:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7621";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"280,65"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 14:29:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7622";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"287,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 14:31:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7623";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"291,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 14:49:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7624";"Sonstige Einnahme";"";"EUR";"4,60";"";"0,00";"0,00";"296,55"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 15:14:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7625";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"299,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 15:18:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7626";"Sonstige Einnahme";"";"EUR";"9,20";"";"0,00";"0,00";"309,05"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 15:39:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7627";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"312,55"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 15:48:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7628";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"320,45"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 15:57:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7629";"Sonstige Einnahme";"";"EUR";"10,90";"";"0,00";"0,00";"331,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:06:41";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7630";"Sonstige Einnahme";"";"EUR";"8,80";"";"0,00";"0,00";"340,15"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:08:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7631";"Sonstige Einnahme";"";"EUR";"5,10";"";"0,00";"0,00";"345,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:10:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7632";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"349,15"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:11:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7633";"Sonstige Einnahme";"";"EUR";"4,20";"";"0,00";"0,00";"353,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:14:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7634";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"361,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:17:34";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7635";"Sonstige Einnahme";"";"EUR";"9,40";"";"0,00";"0,00";"371,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:21:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7636";"Sonstige Einnahme";"";"EUR";"11,00";"";"0,00";"0,00";"382,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:30:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7637";"Sonstige Einnahme";"";"EUR";"6,40";"";"0,00";"0,00";"388,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:45:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7638";"Sonstige Einnahme";"";"EUR";"5,10";"";"0,00";"0,00";"393,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:47:04";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7639";"Sonstige Einnahme";"";"EUR";"4,60";"";"0,00";"0,00";"398,45"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 16:50:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7640";"Erstattung";"";"EUR";"";"-3,50";"0,00";"0,00";"394,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:08:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7641";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"401,95"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:21:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7642";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"409,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:27:25";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7643";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"412,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:27:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7644";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"416,75"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:31:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7645";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"424,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:37:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7646";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"428,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 17:43:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7647";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"431,05"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10 18:56:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7648";"Transfer von Kasse zur Bank";"";"EUR";"";"-281,05";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 10:04:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7649";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"153,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 10:19:34";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7650";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"160,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 11:02:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7651";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"164,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 11:18:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7652";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"171,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 11:37:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7653";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"175,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 11:41:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7654";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"179,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 11:59:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7655";"Sonstige Einnahme";"";"EUR";"18,00";"";"0,00";"0,00";"197,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 12:11:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7656";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"200,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 12:41:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7657";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"208,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:18:32";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7658";"Sonstige Einnahme";"";"EUR";"12,20";"";"0,00";"0,00";"220,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:19:33";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7659";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"228,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:38:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7660";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"232,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:41:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7661";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"235,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:41:41";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7662";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"239,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:48:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7663";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"246,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 13:58:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7664";"Sonstige Einnahme";"";"EUR";"28,90";"";"0,00";"0,00";"274,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 14:01:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7665";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"279,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 14:08:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7666";"Sonstige Einnahme";"";"EUR";"2,73";"";"0,00";"0,00";"282,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 14:51:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7667";"Sonstige Einnahme";"";"EUR";"11,60";"";"0,00";"0,00";"294,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 14:53:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7668";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"299,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 15:06:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7669";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"306,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 15:22:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7670";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"314,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 15:42:05";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7671";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"318,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 15:46:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7672";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"325,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 15:56:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7673";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"328,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:01:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7674";"Sonstige Einnahme";"";"EUR";"10,70";"";"0,00";"0,00";"339,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:12:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7675";"Sonstige Einnahme";"";"EUR";"10,20";"";"0,00";"0,00";"349,43"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:21:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7676";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"360,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:24:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7677";"Sonstige Einnahme";"";"EUR";"9,00";"";"0,00";"0,00";"369,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:27:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7678";"Erstattung";"";"EUR";"";"-9,00";"0,00";"0,00";"360,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:31:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7679";"Sonstige Einnahme";"";"EUR";"4,80";"";"0,00";"0,00";"365,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 16:36:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7680";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"372,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 17:13:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7681";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"376,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 18:09:50";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7682";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"381,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 18:10:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7683";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"388,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 18:46:28";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7684";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"393,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 19:30:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7685";"Transfer von Kasse zur Bank";"";"EUR";"";"-247,03";"0,00";"0,00";"146,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11 19:30:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7686";"Änderungseintrag";"";"EUR";"4,00";"";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 09:43:05";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7687";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"153,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 09:54:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7688";"Sonstige Einnahme";"";"EUR";"9,50";"";"0,00";"0,00";"163,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 10:05:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7689";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"166,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 10:36:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7690";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"216,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 10:36:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7691";"Wechselgeld";"";"EUR";"";"-29,00";"0,00";"0,00";"187,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 11:01:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7692";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"190,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 11:21:28";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7693";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"197,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:03:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7694";"Sonstige Einnahme";"";"EUR";"5,32";"";"0,00";"0,00";"202,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:18:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7695";"Sonstige Einnahme";"";"EUR";"12,00";"";"0,00";"0,00";"214,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:18:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7696";"Wechselgeld";"";"EUR";"";"-1,40";"0,00";"0,00";"213,02"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:20:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7697";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"216,52"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:46:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7698";"Sonstige Einnahme";"";"EUR";"13,00";"";"0,00";"0,00";"229,52"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:46:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7699";"Wechselgeld";"";"EUR";"";"-0,40";"0,00";"0,00";"229,12"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:47:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7700";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"279,12"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:47:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7701";"Wechselgeld";"";"EUR";"";"-37,40";"0,00";"0,00";"241,72"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:47:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7702";"Erstattung";"";"EUR";"";"-12,60";"0,00";"0,00";"229,12"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:55:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7703";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"279,12"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:55:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7704";"Wechselgeld";"";"EUR";"";"-37,10";"0,00";"0,00";"242,02"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:55:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7705";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"252,02"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 12:55:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7706";"Wechselgeld";"";"EUR";"";"-6,50";"0,00";"0,00";"245,52"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:10:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7707";"Sonstige Einnahme";"";"EUR";"50,40";"";"0,00";"0,00";"295,92"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:10:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7708";"Wechselgeld";"";"EUR";"";"-11,00";"0,00";"0,00";"284,92"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:10:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7709";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"288,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:12:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7710";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"291,92"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:16:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7711";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"301,92"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:16:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7712";"Wechselgeld";"";"EUR";"";"-2,50";"0,00";"0,00";"299,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:27:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7713";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"319,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12 13:27:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-7714";"Wechselgeld";"";"EUR";"";"-13,00";"0,00";"0,00";"306,42"
