"Geschäft";"Geschäfts ID";"Datum und Uhrzeit";"Belegnummer";"Grund";"Buchungstext";"Währung";"Einnahmen";"Ausgaben";"Mehrwertsteuersatz";"Betrag MwSt";"Kassenbestand"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 13:04:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6558";"Sonstige Einnahme";"";"EUR";"14,80";"";"0,00";"0,00";"205,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:05:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6559";"Sonstige Einnahme";"";"EUR";"8,10";"";"0,00";"0,00";"213,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:16:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6560";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"221,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:27:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6561";"Sonstige Einnahme";"";"EUR";"11,70";"";"0,00";"0,00";"232,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:48:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6562";"Sonstige Einnahme";"";"EUR";"10,70";"";"0,00";"0,00";"243,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:51:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6563";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"251,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 14:53:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6564";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"259,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:05:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6565";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"266,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:09:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6566";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"270,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:12:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6567";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"279,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:16:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6568";"Sonstige Einnahme";"";"EUR";"19,00";"";"0,00";"0,00";"298,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:25:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6569";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"305,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:26:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6570";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"309,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:27:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6571";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"313,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:31:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6572";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"317,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:31:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6573";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"320,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:39:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6574";"Sonstige Einnahme";"";"EUR";"7,80";"";"0,00";"0,00";"328,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 15:55:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6575";"Sonstige Einnahme";"";"EUR";"14,00";"";"0,00";"0,00";"342,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 16:20:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6576";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"346,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 16:24:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6577";"Sonstige Einnahme";"";"EUR";"9,50";"";"0,00";"0,00";"355,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 16:30:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6578";"Sonstige Einnahme";"";"EUR";"8,10";"";"0,00";"0,00";"363,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 16:58:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6579";"Sonstige Einnahme";"";"EUR";"12,10";"";"0,00";"0,00";"376,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 17:10:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6580";"Sonstige Einnahme";"";"EUR";"11,60";"";"0,00";"0,00";"387,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 17:15:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6581";"Sonstige Einnahme";"";"EUR";"12,50";"";"0,00";"0,00";"400,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 17:16:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6582";"Sonstige Einnahme";"";"EUR";"19,20";"";"0,00";"0,00";"419,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 17:17:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6583";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"422,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 17:59:33";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6584";"Sonstige Einnahme";"";"EUR";"13,00";"";"0,00";"0,00";"435,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 18:05:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6585";"Sonstige Einnahme";"";"EUR";"12,00";"";"0,00";"0,00";"447,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 18:15:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6586";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"450,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 18:32:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6587";"Sonstige Einnahme";"";"EUR";"8,30";"";"0,00";"0,00";"458,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 18:58:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6588";"Sonstige Einnahme";"";"EUR";"4,60";"";"0,00";"0,00";"463,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 19:24:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6589";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"471,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 20:03:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6590";"Sonstige Einnahme";"";"EUR";"15,50";"";"0,00";"0,00";"486,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 20:19:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6591";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"490,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 20:56:41";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6592";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"499,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 20:58:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6593";"Sonstige Einnahme";"";"EUR";"12,00";"";"0,00";"0,00";"511,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 21:13:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6594";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"515,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 21:44:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6595";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"518,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 21:54:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6596";"Sonstige Einnahme";"";"EUR";"5,25";"";"0,00";"0,00";"523,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 21:55:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6597";"Sonstige Einnahme";"";"EUR";"10,50";"";"0,00";"0,00";"534,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 22:47:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6598";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"537,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-07 23:03:32";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6599";"Transfer von Kasse zur Bank";"";"EUR";"";"-387,85";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:15:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6600";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"160,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:15:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6601";"Wechselgeld";"";"EUR";"";"-3,40";"0,00";"0,00";"156,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:40:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6602";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"160,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:41:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6603";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"165,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:41:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6604";"Wechselgeld";"";"EUR";"";"-0,60";"0,00";"0,00";"164,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:44:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6605";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"169,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 12:44:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6606";"Wechselgeld";"";"EUR";"";"-1,70";"0,00";"0,00";"168,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 13:22:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6607";"Sonstige Einnahme";"";"EUR";"15,00";"";"0,00";"0,00";"183,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 13:22:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6608";"Wechselgeld";"";"EUR";"";"-0,90";"0,00";"0,00";"182,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 13:35:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6609";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"202,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 13:35:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6610";"Wechselgeld";"";"EUR";"";"-13,20";"0,00";"0,00";"189,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 14:02:19";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6611";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"209,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 14:02:19";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6612";"Wechselgeld";"";"EUR";"";"-8,50";"0,00";"0,00";"200,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 14:07:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6613";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"208,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 14:23:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6614";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"213,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 14:23:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6615";"Wechselgeld";"";"EUR";"";"-0,60";"0,00";"0,00";"213,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 15:23:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6616";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"233,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 15:23:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6617";"Wechselgeld";"";"EUR";"";"-6,20";"0,00";"0,00";"226,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:08:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6618";"Sonstige Einnahme";"";"EUR";"50,80";"";"0,00";"0,00";"277,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:08:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6619";"Wechselgeld";"";"EUR";"";"-39,00";"0,00";"0,00";"238,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:21:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6620";"Sonstige Einnahme";"";"EUR";"15,60";"";"0,00";"0,00";"254,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:24:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6621";"Sonstige Einnahme";"";"EUR";"15,00";"";"0,00";"0,00";"269,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:24:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6622";"Wechselgeld";"";"EUR";"";"-3,50";"0,00";"0,00";"265,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:57:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6623";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"315,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 16:57:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6624";"Wechselgeld";"";"EUR";"";"-45,60";"0,00";"0,00";"270,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 17:10:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6625";"Sonstige Einnahme";"";"EUR";"9,20";"";"0,00";"0,00";"279,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 17:18:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6626";"Sonstige Einnahme";"";"EUR";"7,90";"";"0,00";"0,00";"287,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-08 18:07:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6627";"Transfer von Kasse zur Bank";"";"EUR";"";"-137,20";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 10:15:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6628";"Sonstige Einnahme";"";"EUR";"6,70";"";"0,00";"0,00";"156,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 10:16:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6629";"Sonstige Einnahme";"";"EUR";"7,50";"";"0,00";"0,00";"164,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 12:24:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6630";"Sonstige Einnahme";"";"EUR";"11,10";"";"0,00";"0,00";"175,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 12:44:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6631";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"179,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 12:44:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6632";"Wechselgeld";"";"EUR";"";"-0,70";"0,00";"0,00";"178,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:07:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6633";"Sonstige Einnahme";"";"EUR";"30,00";"";"0,00";"0,00";"208,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:07:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6634";"Wechselgeld";"";"EUR";"";"-1,60";"0,00";"0,00";"207,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:12:33";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6635";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"227,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:12:33";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6636";"Wechselgeld";"";"EUR";"";"-5,90";"0,00";"0,00";"221,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:14:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6637";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"228,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:17:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6638";"Sonstige Einnahme";"";"EUR";"9,10";"";"0,00";"0,00";"237,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:32:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6639";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"247,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:32:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6640";"Wechselgeld";"";"EUR";"";"-2,40";"0,00";"0,00";"245,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:43:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6641";"Sonstige Einnahme";"";"EUR";"7,80";"";"0,00";"0,00";"253,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:57:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6642";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"273,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 13:57:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6643";"Wechselgeld";"";"EUR";"";"-7,40";"0,00";"0,00";"265,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:18:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6644";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"285,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:18:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6645";"Wechselgeld";"";"EUR";"";"-16,20";"0,00";"0,00";"269,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:19:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6646";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"289,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:19:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6647";"Wechselgeld";"";"EUR";"";"-11,60";"0,00";"0,00";"278,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:20:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6648";"Sonstige Einnahme";"";"EUR";"6,90";"";"0,00";"0,00";"284,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:24:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6649";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"304,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:24:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6650";"Wechselgeld";"";"EUR";"";"-13,10";"0,00";"0,00";"291,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:46:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6651";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"341,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 14:46:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6652";"Wechselgeld";"";"EUR";"";"-43,60";"0,00";"0,00";"298,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:08:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6653";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"302,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:09:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6654";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"306,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:24:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6655";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"326,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:24:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6656";"Wechselgeld";"";"EUR";"";"-12,30";"0,00";"0,00";"313,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:28:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6657";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"318,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:28:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6658";"Wechselgeld";"";"EUR";"";"-1,30";"0,00";"0,00";"317,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:29:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6659";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"337,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:29:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6660";"Wechselgeld";"";"EUR";"";"-1,80";"0,00";"0,00";"335,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:30:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6661";"Sonstige Einnahme";"";"EUR";"2,90";"";"0,00";"0,00";"338,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:34:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6662";"Sonstige Einnahme";"";"EUR";"6,40";"";"0,00";"0,00";"345,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:41:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6663";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"352,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:46:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6664";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"362,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:46:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6665";"Wechselgeld";"";"EUR";"";"-2,30";"0,00";"0,00";"360,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:46:54";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6666";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"364,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:50:25";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6667";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"371,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:54:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6668";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"375,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:57:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6669";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"395,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 15:57:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6670";"Wechselgeld";"";"EUR";"";"-6,60";"0,00";"0,00";"388,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:13:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6671";"Sonstige Einnahme";"";"EUR";"25,00";"";"0,00";"0,00";"413,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:13:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6672";"Wechselgeld";"";"EUR";"";"-0,10";"0,00";"0,00";"413,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:14:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6673";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"417,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:16:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6674";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"422,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:16:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6675";"Wechselgeld";"";"EUR";"";"-1,50";"0,00";"0,00";"421,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:26:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6676";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"431,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:26:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6677";"Wechselgeld";"";"EUR";"";"-0,20";"0,00";"0,00";"431,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-06-09 16:34:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-6678";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"481,10"
