"Geschäft";"Geschäfts ID";"Datum und Uhrzeit";"Belegnummer";"Grund";"Buchungstext";"Währung";"Einnahmen";"Ausgaben";"Mehrwertsteuersatz";"Betrag MwSt";"Kassenbestand"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-06 18:42:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2764";"Transfer von Kasse zur Bank";"06.02.25 Do";"EUR";"";"-122,55";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 10:34:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2765";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"157,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 11:16:50";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2766";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"161,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 11:22:00";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2767";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"165,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 11:27:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2768";"Sonstige Einnahme";"";"EUR";"8,10";"";"0,00";"0,00";"173,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 11:42:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2769";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"177,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 13:46:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2770";"Sonstige Einnahme";"";"EUR";"3,43";"";"0,00";"0,00";"180,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 14:18:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2771";"Sonstige Einnahme";"";"EUR";"11,50";"";"0,00";"0,00";"192,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 14:22:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2772";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"199,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 14:29:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2773";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"204,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 14:56:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2774";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"208,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 15:38:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2775";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"211,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 15:41:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2776";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"219,13"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 16:13:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2777";"Sonstige Einnahme";"";"EUR";"9,80";"";"0,00";"0,00";"228,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 16:29:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2778";"Sonstige Einnahme";"";"EUR";"6,50";"";"0,00";"0,00";"235,43"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 16:35:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2779";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"243,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 16:44:50";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2780";"Sonstige Einnahme";"";"EUR";"11,00";"";"0,00";"0,00";"254,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 16:59:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2781";"Sonstige Einnahme";"";"EUR";"15,90";"";"0,00";"0,00";"269,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 17:03:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2782";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"277,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 17:04:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2783";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"281,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 17:18:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2784";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"283,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 17:37:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2785";"Sonstige Einnahme";"";"EUR";"12,30";"";"0,00";"0,00";"296,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 18:08:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2786";"Sonstige Einnahme";"";"EUR";"8,40";"";"0,00";"0,00";"304,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 18:39:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2787";"Trinkgeldauszahlung";"";"EUR";"";"-29,63";"0,00";"0,00";"275,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07 18:42:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2788";"Transfer von Kasse zur Bank";"";"EUR";"";"-125,00";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 09:46:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2789";"Sonstige Einnahme";"";"EUR";"19,89";"";"0,00";"0,00";"169,89"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 10:36:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2790";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"173,19"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 10:55:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2791";"Sonstige Einnahme";"";"EUR";"34,50";"";"0,00";"0,00";"207,69"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 10:55:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2792";"Sonstige Einnahme";"";"EUR";"26,84";"";"0,00";"0,00";"234,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 11:18:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2793";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"241,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 11:21:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2794";"Sonstige Einnahme";"";"EUR";"2,90";"";"0,00";"0,00";"244,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 11:53:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2795";"Sonstige Einnahme";"";"EUR";"8,10";"";"0,00";"0,00";"252,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 12:00:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2796";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"260,13"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 12:01:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2797";"Sonstige Einnahme";"";"EUR";"4,60";"";"0,00";"0,00";"264,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 12:02:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2798";"Sonstige Einnahme";"";"EUR";"8,90";"";"0,00";"0,00";"273,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 12:14:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2799";"Sonstige Einnahme";"";"EUR";"8,70";"";"0,00";"0,00";"282,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 12:28:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2800";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"286,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 13:17:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2801";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"289,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 13:22:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2802";"Sonstige Einnahme";"";"EUR";"14,60";"";"0,00";"0,00";"304,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 13:27:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2803";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"308,13"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:02:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2804";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"312,13"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:26:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2805";"Sonstige Einnahme";"";"EUR";"4,90";"";"0,00";"0,00";"317,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:28:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2806";"Sonstige Einnahme";"";"EUR";"7,80";"";"0,00";"0,00";"324,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:30:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2807";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"328,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:37:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2808";"Sonstige Einnahme";"";"EUR";"11,90";"";"0,00";"0,00";"340,73"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:39:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2809";"Sonstige Einnahme";"";"EUR";"12,10";"";"0,00";"0,00";"352,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:40:34";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2810";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"356,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:41:25";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2811";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"360,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:42:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2812";"Sonstige Einnahme";"";"EUR";"9,00";"";"0,00";"0,00";"369,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:55:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2813";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"377,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 14:56:30";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2814";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"383,83"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:08:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2815";"Sonstige Einnahme";"";"EUR";"21,10";"";"0,00";"0,00";"404,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:11:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2816";"Sonstige Einnahme";"";"EUR";"10,70";"";"0,00";"0,00";"415,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:38:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2817";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"418,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:43:38";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2818";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"426,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:44:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2819";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"430,43"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:46:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2820";"Sonstige Einnahme";"";"EUR";"11,60";"";"0,00";"0,00";"442,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:47:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2821";"Sonstige Einnahme";"";"EUR";"11,40";"";"0,00";"0,00";"453,43"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:47:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2822";"Sonstige Einnahme";"";"EUR";"8,10";"";"0,00";"0,00";"461,53"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:49:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2823";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"465,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 15:51:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2824";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"468,93"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 16:10:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2825";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"473,33"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 16:11:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2826";"Sonstige Einnahme";"";"EUR";"8,30";"";"0,00";"0,00";"481,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 16:15:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2827";"Sonstige Einnahme";"";"EUR";"4,34";"";"0,00";"0,00";"485,97"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 16:27:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2828";"Sonstige Einnahme";"";"EUR";"18,20";"";"0,00";"0,00";"504,17"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 16:36:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2829";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"508,17"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 17:12:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2830";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"515,87"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 17:30:25";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2831";"Sonstige Einnahme";"";"EUR";"15,70";"";"0,00";"0,00";"531,57"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 17:47:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2832";"Sonstige Einnahme";"";"EUR";"29,80";"";"0,00";"0,00";"561,37"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08 18:18:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2833";"Transfer von Kasse zur Bank";"";"EUR";"";"-411,37";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 11:21:50";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2834";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"154,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 11:40:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2835";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"158,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 11:44:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2836";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"165,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 12:27:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2837";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"169,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 12:32:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2838";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"177,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 13:26:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2839";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"184,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 13:28:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2840";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"187,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:11:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2841";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"191,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:26:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2842";"Sonstige Einnahme";"";"EUR";"11,60";"";"0,00";"0,00";"203,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:31:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2843";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"223,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:31:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2844";"Wechselgeld";"";"EUR";"";"-12,20";"0,00";"0,00";"210,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:36:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2845";"Sonstige Einnahme";"";"EUR";"4,90";"";"0,00";"0,00";"215,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 14:56:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2846";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"223,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:02:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2847";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"227,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:08:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2848";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"234,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:34:05";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2849";"Sonstige Einnahme";"";"EUR";"7,60";"";"0,00";"0,00";"242,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:35:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2850";"Sonstige Einnahme";"";"EUR";"8,20";"";"0,00";"0,00";"250,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:53:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2851";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"260,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 15:53:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2852";"Wechselgeld";"";"EUR";"";"-2,50";"0,00";"0,00";"257,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:07:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2853";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"262,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:07:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2854";"Wechselgeld";"";"EUR";"";"-1,70";"0,00";"0,00";"261,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:33:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2855";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"269,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:33:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2856";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"272,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:57:00";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2857";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"292,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 16:57:00";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2858";"Wechselgeld";"";"EUR";"";"-12,50";"0,00";"0,00";"280,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 17:00:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2859";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"284,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 18:41:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2860";"Transfer von Kasse zur Bank";"";"EUR";"";"-40,81";"0,00";"0,00";"243,19"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09 19:39:28";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2861";"Transfer von Kasse zur Bank";"";"EUR";"";"-93,19";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 09:46:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2862";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"153,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 10:20:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2863";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"160,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 10:41:41";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2864";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"168,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 10:54:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2865";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"175,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 11:52:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2866";"Sonstige Einnahme";"";"EUR";"2,90";"";"0,00";"0,00";"178,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 12:53:19";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2867";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"181,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 13:36:25";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2868";"Sonstige Einnahme";"";"EUR";"12,00";"";"0,00";"0,00";"193,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 13:51:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2869";"Sonstige Einnahme";"";"EUR";"18,70";"";"0,00";"0,00";"212,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 14:30:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2870";"Sonstige Einnahme";"";"EUR";"8,40";"";"0,00";"0,00";"220,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 14:38:28";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2871";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"229,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 15:10:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2872";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"238,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 15:12:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2873";"Sonstige Einnahme";"";"EUR";"6,90";"";"0,00";"0,00";"244,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 15:23:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2874";"Sonstige Einnahme";"";"EUR";"5,40";"";"0,00";"0,00";"250,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 15:48:05";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2875";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"254,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 16:40:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2876";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"258,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 17:21:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2877";"Sonstige Einnahme";"";"EUR";"13,90";"";"0,00";"0,00";"272,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10 18:09:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2878";"Transfer von Kasse zur Bank";"";"EUR";"";"-122,20";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11 09:57:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2879";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"157,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11 10:33:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2880";"Sonstige Einnahme";"";"EUR";"12,10";"";"0,00";"0,00";"169,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11 10:36:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2881";"Sonstige Einnahme";"";"EUR";"7,10";"";"0,00";"0,00";"176,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11 11:01:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2882";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"180,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11 11:10:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2883";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"183,70"
