"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Produkt";"Artikelnummer";"Menge";"Gutscheincode";"Stückpreis inkl. MwSt";"Rabatt";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:27:03";"2025-05-08 11:28:08";"AC1FA839-1EDC-4620-9891-5E5EDE3849DF";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:27:03";"2025-05-08 11:28:08";"AC1FA839-1EDC-4620-9891-5E5EDE3849DF";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:30:45";"2025-05-08 11:31:35";"47E2F06C-0E74-4A1E-AB19-20F8D98A4038";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:30:45";"2025-05-08 11:31:35";"47E2F06C-0E74-4A1E-AB19-20F8D98A4038";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:31:49";"2025-05-08 11:33:06";"3DA1697A-77FD-4A35-96BE-8EDFFBBE7111";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:31:49";"2025-05-08 11:33:06";"3DA1697A-77FD-4A35-96BE-8EDFFBBE7111";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:33:21";"2025-05-08 11:35:53";"3C08E3C3-8BC5-4990-9452-F36CF849F7C1";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:33:21";"2025-05-08 11:35:53";"3C08E3C3-8BC5-4990-9452-F36CF849F7C1";"EUR";"Limonaden";"";"1";"";"3,00";"0,00";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:33:21";"2025-05-08 11:35:53";"3C08E3C3-8BC5-4990-9452-F36CF849F7C1";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:35:58";"2025-05-08 11:36:17";"ADFB459B-C635-4B33-8B3E-B4245D2E235C";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:36:18";"2025-05-08 11:36:44";"F5B74F7E-80E6-4EC7-B4D2-44F4E48C8659";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:37:15";"2025-05-08 11:37:59";"E6CB035F-8693-4A10-B8A3-FA208925B849";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:37:15";"2025-05-08 11:37:59";"E6CB035F-8693-4A10-B8A3-FA208925B849";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:52:32";"2025-05-08 11:53:22";"83CE5AD8-EB2D-4898-8839-08174074070C";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:53:27";"2025-05-08 11:54:23";"EE3DBAFF-A238-41B0-BE93-277DF2881EC4";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:54:31";"2025-05-08 11:55:40";"5D993640-E438-4A87-A8AC-478F9FC24703";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:54:31";"2025-05-08 11:55:40";"5D993640-E438-4A87-A8AC-478F9FC24703";"EUR";"Kasten";"";"1";"";"7,20";"0,00";"7,20";"6,73";"0,47"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:54:31";"2025-05-08 11:55:40";"5D993640-E438-4A87-A8AC-478F9FC24703";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:55:48";"2025-05-08 11:56:31";"2A67C24B-005D-48AD-9EAB-A6190496167C";"EUR";"Buchtel";"";"2";"";"2,80";"0,00";"5,60";"5,23";"0,37"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:55:48";"2025-05-08 11:56:31";"2A67C24B-005D-48AD-9EAB-A6190496167C";"EUR";"Fobatta";"";"1";"";"4,00";"0,00";"4,00";"3,74";"0,26"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:55:48";"2025-05-08 11:56:31";"2A67C24B-005D-48AD-9EAB-A6190496167C";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:56:44";"2025-05-08 11:57:16";"BB993048-0F2A-42D1-A52A-A0D833E2227C";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:57:24";"2025-05-08 11:58:02";"45C87446-D4B1-497E-AEA1-33B264FE866F";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:58:09";"2025-05-08 11:59:31";"F5D03B92-752A-4F8F-A946-13714F8B453A";"EUR";"Choco Brötchen";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 11:58:09";"2025-05-08 11:59:31";"F5D03B92-752A-4F8F-A946-13714F8B453A";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:16:49";"2025-05-08 12:01:58";"2BC63CBB-CC62-4E6A-8C12-7400D1AB9942";"EUR";"Brot & Butter";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:16:49";"2025-05-08 12:01:58";"2BC63CBB-CC62-4E6A-8C12-7400D1AB9942";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:16:49";"2025-05-08 12:01:58";"2BC63CBB-CC62-4E6A-8C12-7400D1AB9942";"EUR";"Oliven";"";"1";"";"1,00";"0,00";"1,00";"0,93";"0,07"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:16:49";"2025-05-08 12:01:58";"2BC63CBB-CC62-4E6A-8C12-7400D1AB9942";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:16:49";"2025-05-08 12:01:58";"2BC63CBB-CC62-4E6A-8C12-7400D1AB9942";"EUR";"Tee";"";"2";"";"4,20";"0,00";"8,40";"7,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:03:06";"2025-05-08 12:04:18";"BBC31A9C-43C2-48F8-9B61-9600B49BBC90";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:03:06";"2025-05-08 12:04:18";"BBC31A9C-43C2-48F8-9B61-9600B49BBC90";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:48:19";"2025-05-08 12:08:52";"84F6DF1B-F143-48AA-82F8-A54FCE165820";"EUR";"Fobatta";"";"2";"";"4,50";"0,00";"9,00";"8,41";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 10:48:19";"2025-05-08 12:08:52";"84F6DF1B-F143-48AA-82F8-A54FCE165820";"EUR";"Latte";"";"3";"";"4,20";"0,00";"12,60";"10,59";"2,01"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:13:18";"2025-05-08 12:14:40";"A923C2DA-BDF1-4F8D-83C7-6E9BD26832C5";"EUR";"Fobatta";"";"1";"";"4,50";"0,00";"4,50";"4,21";"0,29"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:13:18";"2025-05-08 12:14:40";"A923C2DA-BDF1-4F8D-83C7-6E9BD26832C5";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:14:46";"2025-05-08 12:15:21";"A9778B39-16BE-478C-8901-982B96BC2595";"EUR";"Classico";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:15:29";"2025-05-08 12:16:33";"EB450130-75DF-4A69-BDE3-2BF98CBC4928";"EUR";"Fobatta";"";"1";"";"4,00";"0,00";"4,00";"3,74";"0,26"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:15:29";"2025-05-08 12:16:33";"EB450130-75DF-4A69-BDE3-2BF98CBC4928";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:16:45";"2025-05-08 12:17:32";"B1397DB6-209B-4A87-96C3-9835F625FD5A";"EUR";"Fobatta";"";"1";"";"4,00";"0,00";"4,00";"3,74";"0,26"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:16:45";"2025-05-08 12:17:32";"B1397DB6-209B-4A87-96C3-9835F625FD5A";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:17:44";"2025-05-08 12:18:45";"FC5ACEE6-5DC2-4E47-900C-F2063D5504A0";"EUR";"Fobatta";"";"1";"";"4,00";"0,00";"4,00";"3,74";"0,26"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:17:44";"2025-05-08 12:18:45";"FC5ACEE6-5DC2-4E47-900C-F2063D5504A0";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:18:57";"2025-05-08 12:20:08";"9B83320E-D440-4990-B4BD-B1E6BE8088DE";"EUR";"Sandwich";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:18:57";"2025-05-08 12:20:08";"9B83320E-D440-4990-B4BD-B1E6BE8088DE";"EUR";"Tee";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:20:14";"2025-05-08 12:23:49";"E73E07DC-3DD0-4104-B447-5A8897BF8E26";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:20:14";"2025-05-08 12:23:49";"E73E07DC-3DD0-4104-B447-5A8897BF8E26";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:23:57";"2025-05-08 12:24:53";"FE8CC7E8-C816-440B-95F6-70CDB5718EBF";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:26:31";"2025-05-08 12:27:29";"99295F93-07A4-4641-A011-37C2D916C9FA";"EUR";"Varianten";"";"2";"";"6,50";"0,00";"13,00";"12,15";"0,85"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:27:45";"2025-05-08 12:28:24";"D05542D8-4D06-4257-9059-73607D4D0486";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:52:11";"2025-05-08 12:52:46";"49C70B9D-DF18-4626-BBA1-CB104C649A07";"EUR";"Varianten";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:56:46";"2025-05-08 12:57:31";"8415F703-E071-45E6-8662-E700F2684CFC";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 12:57:34";"2025-05-08 12:59:34";"4BB4721A-3A1D-4CB4-949D-FB8EF4C33F16";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:06:45";"2025-05-08 13:10:26";"37C41B06-57BD-4E2C-9428-7D44FA024D3A";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:06:45";"2025-05-08 13:10:26";"37C41B06-57BD-4E2C-9428-7D44FA024D3A";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:10:39";"2025-05-08 13:12:37";"413C0C27-1A32-4E81-BBA7-90547AEFE8B2";"EUR";"Classico";"";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:10:39";"2025-05-08 13:12:37";"413C0C27-1A32-4E81-BBA7-90547AEFE8B2";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:12:42";"2025-05-08 13:14:39";"666CF49F-912E-43F4-81F1-259F3A8BAB2E";"EUR";"Iced Matcha";"";"1";"";"5,10";"0,00";"5,10";"4,29";"0,81"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:12:42";"2025-05-08 13:14:39";"666CF49F-912E-43F4-81F1-259F3A8BAB2E";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:14:46";"2025-05-08 13:15:27";"C64216CA-2020-4186-B858-71B8153335E5";"EUR";"Choco Brötchen";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:14:46";"2025-05-08 13:15:27";"C64216CA-2020-4186-B858-71B8153335E5";"EUR";"HOT choc";"";"1";"";"4,10";"0,00";"4,10";"3,45";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:15:32";"2025-05-08 13:16:29";"CB45C930-134E-42EA-9E95-38B84C60D6F0";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:15:32";"2025-05-08 13:16:29";"CB45C930-134E-42EA-9E95-38B84C60D6F0";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:16:32";"2025-05-08 13:17:03";"FEA6D512-74AE-4004-95EB-849202FEBF9E";"EUR";"Classico";"";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:29:38";"2025-05-08 13:30:07";"8B2876E6-9C0B-409E-92B8-FAF950083338";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:35:29";"2025-05-08 13:38:39";"4FFE4DFC-622E-4DF0-A386-F39D6C7A4540";"EUR";"Classico";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:35:29";"2025-05-08 13:38:39";"4FFE4DFC-622E-4DF0-A386-F39D6C7A4540";"EUR";"Gasharu — Rwanda 250g";"";"1";"";"15,30";"0,00";"15,30";"14,30";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:38:46";"2025-05-08 13:41:03";"E4FAC4DC-BEAD-44F3-A63C-816DBE3F70BA";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:38:46";"2025-05-08 13:41:03";"E4FAC4DC-BEAD-44F3-A63C-816DBE3F70BA";"EUR";"Classico";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:38:46";"2025-05-08 13:41:03";"E4FAC4DC-BEAD-44F3-A63C-816DBE3F70BA";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:41:06";"2025-05-08 13:47:46";"8C1C0667-4FA9-4513-8D19-15511A656BCA";"EUR";"Classico";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:53:39";"2025-05-08 13:55:42";"F97D462C-B920-4571-9AD3-DDAB09D27AC9";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:55:56";"2025-05-08 13:57:24";"733255E7-36BC-457A-B524-01DD5E26121D";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:55:56";"2025-05-08 13:57:24";"733255E7-36BC-457A-B524-01DD5E26121D";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:55:56";"2025-05-08 13:57:24";"733255E7-36BC-457A-B524-01DD5E26121D";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:58:42";"2025-05-08 14:00:01";"CAB99A1E-4130-4855-B6F4-D4DB13A48E94";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 13:58:42";"2025-05-08 14:00:01";"CAB99A1E-4130-4855-B6F4-D4DB13A48E94";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:01:11";"2025-05-08 14:14:24";"785BCFC6-FE98-477A-9F6D-F491607ED0C0";"EUR";"Varianten";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:14:29";"2025-05-08 14:14:59";"E5730509-4842-45D6-940C-96569463EC1C";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:22:35";"2025-05-08 14:26:17";"B1620DD2-5CFE-4850-80E4-BA52C89FB5CD";"EUR";"Classico";"";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:22:35";"2025-05-08 14:26:17";"B1620DD2-5CFE-4850-80E4-BA52C89FB5CD";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:26:39";"2025-05-08 14:27:48";"0ECC0929-8D81-4148-B1EE-2A46C81C767A";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:26:39";"2025-05-08 14:27:48";"0ECC0929-8D81-4148-B1EE-2A46C81C767A";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:29:39";"2025-05-08 14:32:07";"BAB6244A-BB7E-4B44-9B3C-AE47E3A529AF";"EUR";"Americano";"";"1";"";"3,70";"0,00";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:29:39";"2025-05-08 14:32:07";"BAB6244A-BB7E-4B44-9B3C-AE47E3A529AF";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:29:39";"2025-05-08 14:32:07";"BAB6244A-BB7E-4B44-9B3C-AE47E3A529AF";"EUR";"Studenten menü";"";"1";"";"6,00";"0,00";"6,00";"5,04";"0,96"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:32:10";"2025-05-08 14:32:47";"BB0AE39D-A780-4083-8D47-795692014E09";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:36:06";"2025-05-08 14:40:29";"411E274A-D270-4E1A-962B-FA4C567E2A17";"EUR";"Americano";"";"1";"";"3,90";"0,00";"3,90";"3,28";"0,62"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:36:06";"2025-05-08 14:40:29";"411E274A-D270-4E1A-962B-FA4C567E2A17";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:40:35";"2025-05-08 14:41:30";"5E06A401-F272-4D71-AD62-03A82A5B0E4D";"EUR";"Babyccino";"";"1";"";"1,00";"0,00";"1,00";"0,84";"0,16"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:40:35";"2025-05-08 14:41:30";"5E06A401-F272-4D71-AD62-03A82A5B0E4D";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:40:35";"2025-05-08 14:41:30";"5E06A401-F272-4D71-AD62-03A82A5B0E4D";"EUR";"Schnecke";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:42:10";"2025-05-08 14:42:50";"B8FA64F8-4815-4515-86A3-5A69A3FA4AF1";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:42:10";"2025-05-08 14:42:50";"B8FA64F8-4815-4515-86A3-5A69A3FA4AF1";"EUR";"Pizza stk";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:44:15";"2025-05-08 14:51:43";"1FEBFD79-2042-4543-8C82-4E1AB82FD311";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:51:47";"2025-05-08 15:01:36";"55AA262F-2CED-45E1-8721-761F6D6049FA";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 14:51:47";"2025-05-08 15:01:36";"55AA262F-2CED-45E1-8721-761F6D6049FA";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:01:46";"2025-05-08 15:04:01";"BFB133EF-A3FF-4CF8-836A-0A639F2DAE30";"EUR";"Flatwhite";"";"2";"";"4,20";"0,00";"8,40";"7,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:01:46";"2025-05-08 15:04:01";"BFB133EF-A3FF-4CF8-836A-0A639F2DAE30";"EUR";"Latte";"";"1";"";"4,40";"0,00";"4,40";"3,70";"0,70"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:01:46";"2025-05-08 15:04:01";"BFB133EF-A3FF-4CF8-836A-0A639F2DAE30";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:01:46";"2025-05-08 15:04:01";"BFB133EF-A3FF-4CF8-836A-0A639F2DAE30";"EUR";"Varianten";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:14:28";"2025-05-08 15:15:33";"EA85157E-4035-484D-B7D5-4BF886629B27";"EUR";"Classico";"";"1";"";"10,00";"0,00";"10,00";"9,35";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:14:28";"2025-05-08 15:15:33";"EA85157E-4035-484D-B7D5-4BF886629B27";"EUR";"Gasharu — Rwanda 250g";"";"1";"";"15,30";"0,00";"15,30";"14,30";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:12:13";"2025-05-08 15:17:59";"7C2A57F2-AAF2-4913-95CF-93D87C33E792";"EUR";"Americano";"";"1";"";"3,70";"0,00";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:12:13";"2025-05-08 15:17:59";"7C2A57F2-AAF2-4913-95CF-93D87C33E792";"EUR";"Baguette";"";"1";"";"3,00";"0,00";"3,00";"2,80";"0,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:12:13";"2025-05-08 15:17:59";"7C2A57F2-AAF2-4913-95CF-93D87C33E792";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:12:13";"2025-05-08 15:17:59";"7C2A57F2-AAF2-4913-95CF-93D87C33E792";"EUR";"Studenten menü";"";"1";"";"6,00";"0,00";"6,00";"5,04";"0,96"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:18:14";"2025-05-08 15:19:05";"8424C0CC-324D-4663-9A50-75309B8FB36E";"EUR";"Knoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:18:14";"2025-05-08 15:19:05";"8424C0CC-324D-4663-9A50-75309B8FB36E";"EUR";"Varianten";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:30:38";"2025-05-08 15:31:23";"3EC01768-5348-481D-9483-BC072144D402";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:33:04";"2025-05-08 15:33:39";"45B0E51C-33B3-4623-8EB3-539090168BB8";"EUR";"Classico";"";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:45:28";"2025-05-08 15:47:10";"E81DFF54-EB19-41CC-BAC2-73AFCEE032FE";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08 15:45:28";"2025-05-08 15:47:10";"E81DFF54-EB19-41CC-BAC2-73AFCEE032FE";"EUR";"Knoten";"";"2";"";"3,30";"0,00";"6,60";"6,16";"0,44"
