"Datum geschlossen";"Geschäfts ID";"Geschäft";"Erstattungsnummer";"Bestellnummer";"Von Verkäufer eröffnet";"Anmerkungen";"Produkt";"Artikelnummer";"Menge";"Gutscheincode";"Währung";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Flatwhite";"";"-2";"";"EUR";"-8,00";"-6,72";"-1,28"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Buchtel";"";"-1";"";"EUR";"-3,50";"-3,27";"-0,23"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Knotten";"";"-1";"";"EUR";"-3,30";"-3,08";"-0,22"
"2025-03-09 15:48:40";"55978";"Suedseite - Bakery and Roastery";"4B870103-54BA-4051-B591-A6A100D93DDF";"37CB9224-3A8C-4288-B3F1-9E731D6DBA9E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Knotten";"";"-1";"";"EUR";"-3,30";"-3,08";"-0,22"
"2025-03-09 15:48:40";"55978";"Suedseite - Bakery and Roastery";"4B870103-54BA-4051-B591-A6A100D93DDF";"37CB9224-3A8C-4288-B3F1-9E731D6DBA9E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Espresso";"";"-1";"";"EUR";"-3,50";"-2,94";"-0,56"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Pour Over";"";"-1";"";"EUR";"-5,10";"-4,29";"-0,81"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Alex Bermudez 200g";"";"-1";"";"EUR";"-16,90";"-15,79";"-1,11"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Buchtel";"";"-4";"";"EUR";"-14,00";"-13,08";"-0,92"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-26 15:05:34";"55978";"Suedseite - Bakery and Roastery";"9FC17E0F-E9D0-48F1-BB39-7E62A29F1C47";"CE8C3DEA-C145-4D68-A912-1BC70FA7DC91";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-28 09:36:59";"55978";"Suedseite - Bakery and Roastery";"2F9302B4-1FB3-40C4-B42D-27638A45179B";"B57D6639-4C3B-473C-8362-29FC4853823F";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-28 09:36:59";"55978";"Suedseite - Bakery and Roastery";"2F9302B4-1FB3-40C4-B42D-27638A45179B";"B57D6639-4C3B-473C-8362-29FC4853823F";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
